recnum,person_id,fc_num,contact_date,sex,race,age,build,hair_style,skin_tone,ethnicity,otherclothing,deceased,license_state,license_type,was_frisked
,53623378938,FC24000040,37:00.0,Female,White,18,Medium,Wavy,Light,Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,0
,53624947272,FC24000047,30:00.0,Female,White,25,Medium,Unkempt,Medium,Not of Hispanic Origin,,0,MA,,0
,53624954867,FC24000047,30:00.0,Male,Black,20,NULL,NULL,NULL,Hispanic Origin,,0,MA,Class D,NULL
,53628337989,FC24000061,08:00.0,Female,NULL,38,Heavy,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,53628340612,FC24000061,08:00.0,Male,Black,37,Medium,Dreadlocks,Medium Brown,Not of Hispanic Origin,,0,MA,"ID - Had a License, now has ID",0
,53630485236,FC24000062,12:00.0,Male,Black,23,Thin,Dreadlocks,Dark Brown,Not of Hispanic Origin,,0,MA,Class D,1
,53630487657,FC24000062,12:00.0,Male,NULL,34,NULL,NULL,NULL,NULL,,0,NULL,,NULL
,53630490158,FC24000062,12:00.0,Male,Black,31,Thin,Corn Rows,NULL,Not of Hispanic Origin,,0,MA,,NULL
,53634812017,FC24000064,00:00.0,Male,White,34,NULL,NULL,NULL,NULL,,0,NULL,,0
,53654741708,FC24000066,50:00.0,Male,White,19,NULL,NULL,NULL,Hispanic Origin,,0,MA,Instruction Permit,0
,53654766651,FC24000066,50:00.0,Male,Black,16,Thin,NULL,Light Brown,Hispanic Origin,,0,MA,,NULL
,53623983256,FC24000043,06:00.0,Male,Black,21,NULL,NULL,NULL,Unknown,,0,MA,Class D,0
,53625804705,FC24000044,51:00.0,Male,Black,39,Heavy,Dreadlocks,Medium,Not of Hispanic Origin,,0,MA,,1
,53625805991,FC24000044,51:00.0,Male,Black,18,Thin,Braided,Dark Brown,Not of Hispanic Origin,,0,MA,,1
,53624531192,FC24000045,15:00.0,Male,Black,22,Medium,Short,Dark,Not of Hispanic Origin,,0,MA,,0
,53624625309,FC24000045,15:00.0,Male,Asian,28,Medium,Straight,Light Brown,NULL,,0,MA,,NULL
,53624631220,FC24000045,15:00.0,Male,Black,32,Thin,NULL,NULL,Hispanic Origin,,0,MA,,NULL
,53624633556,FC24000045,15:00.0,Male,Black,24,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,NULL
,53624636513,FC24000045,15:00.0,Male,Black,28,Thin,Braided,NULL,Hispanic Origin,,0,MA,Class D,NULL
,53624644381,FC24000045,15:00.0,Male,White,28,Stocky,NULL,NULL,Hispanic Origin,,0,MA,Other: Suspended Lic,NULL
,53624646293,FC24000045,15:00.0,Male,White,23,Medium,NULL,Medium Brown,Hispanic Origin,,0,MA,CDL Class A,NULL
,53625010863,FC24000048,00:00.0,Female,Black,37,Thin,Short,Light,Hispanic Origin,,0,MA,,0
,53625026073,FC24000049,32:00.0,Male,Black,22,Medium,Short,Dark,Not of Hispanic Origin,,0,MA,,0
,53625739955,FC24000054,31:00.0,Male,White,35,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,,1
,53625752377,FC24000054,31:00.0,Male,White,38,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,53626597445,FC24000059,04:00.0,Male,Black,32,NULL,NULL,NULL,Not of Hispanic Origin,,0,NULL,,0
,53625836674,FC24000051,23:00.0,Male,White,36,Heavy,NULL,NULL,Hispanic Origin,,0,MA,Class D,0
,53625836674,FC24000051,23:00.0,Male,White,36,Heavy,NULL,NULL,Hispanic Origin,,0,MA,Class D,NULL
,53625900935,FC24000056,40:00.0,Male,White,42,Medium,NULL,NULL,Hispanic Origin,,0,MA,,0
,53626414239,FC24000058,30:00.0,Male,Black,74,NULL,NULL,NULL,Unknown,,0,MA,,0
,53626416146,FC24000058,30:00.0,Male,Black,45,Thin,Bald or Balding,Dark Brown,Not of Hispanic Origin,,0,MA,,0
,53642847002,FC24000065,27:00.0,Male,White,38,NULL,NULL,NULL,Hispanic Origin,,0,MA,Class D,0
,53645488785,FC24000069,45:00.0,Male,Black,18,NULL,NULL,NULL,Not of Hispanic Origin,,0,NULL,,0
,53645594087,FC24000069,45:00.0,Male,Black,20,Thin,Dreadlocks,Medium Brown,Not of Hispanic Origin,,0,MA,None,0
,53654779871,FC24000078,30:00.0,Male,Unknown,22,NULL,NULL,NULL,Hispanic Origin,,0,MA,Class D,0
,53654913283,FC24000081,39:00.0,Male,Black,36,Stocky,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,53654967098,FC24000082,35:00.0,Male,Black,19,NULL,NULL,NULL,Unknown,,0,MA,,0
,53659720487,FC24000086,30:00.0,Female,White,44,Medium,Curly,NULL,Not of Hispanic Origin,,0,MA,,0
,53660679068,FC24000089,10:00.0,Male,White,23,Medium,NULL,Medium,Not of Hispanic Origin,,0,MA,Class D,1
,53660680135,FC24000089,10:00.0,Female,White,43,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,53662253618,FC24000095,30:00.0,Male,Black,19,Thin,Braided,Medium,Unknown,,0,MA,ID Only - Never had Personal Driver License,0
,53626636172,FC24000060,30:00.0,Male,Black,39,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,53626641256,FC24000060,30:00.0,Male,Black,35,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,53645506114,FC24000070,36:00.0,Male,Black,13,NULL,NULL,NULL,Unknown,,0,NULL,,1
,53645506307,FC24000070,36:00.0,Male,Black,15,Thin,Flat Top,Dark Brown,NULL,,0,MA,,1
,53645506476,FC24000070,36:00.0,Male,Black,17,Medium,Afro,Medium Brown,Not of Hispanic Origin,,0,MA,,1
,53645511124,FC24000070,36:00.0,Male,White,15,NULL,NULL,NULL,Hispanic Origin,,0,NULL,,NULL
,53653913333,FC24000076,52:00.0,Female,Black,49,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,,1
,53653929880,FC24000076,52:00.0,Male,Black,65,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,NULL
,53654593618,FC24000077,45:00.0,Male,White,40,Medium,NULL,NULL,Hispanic Origin,,0,MA,,0
,53654781756,FC24000079,30:00.0,Male,Black,28,Thin,Dreadlocks,Medium,Not of Hispanic Origin,,0,MA,,1
,53654783122,FC24000079,30:00.0,Male,Black,53,Medium,Short,Dark,Unknown,,0,MA,,0
,53663090619,FC24000098,00:00.0,Female,Black,23,NULL,NULL,NULL,Hispanic Origin,,0,MA,Class D,0
,53663092499,FC24000098,00:00.0,Male,White,23,Thin,NULL,NULL,Hispanic Origin,,0,MA,Class D,NULL
,53670878939,FC24000103,30:00.0,Female,Black,21,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,53670879738,FC24000103,30:00.0,Male,Black,34,Medium,Dreadlocks,Medium Brown,Not of Hispanic Origin,,0,MA,Class D,1
,53654781706,FC24000066,50:00.0,Male,Black,19,NULL,NULL,NULL,Unknown,,0,MA,,NULL
,53646564616,FC24000072,28:00.0,Male,Black,44,Heavy,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,1
,53656036311,FC24000083,00:00.0,Male,White,29,Medium,Short,Medium Brown,Hispanic Origin,,0,MA,Class D,1
,53656041636,FC24000083,00:00.0,Female,White,33,NULL,NULL,NULL,Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,NULL
,53656054044,FC24000084,50:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,NULL,,0
,53659904580,FC24000087,25:00.0,Male,White,34,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,53689421027,FC24000090,42:00.0,Male,White,34,Medium,Dreadlocks,Light,Hispanic Origin,,0,MA,,0
,53661896335,FC24000093,09:00.0,Male,Black,31,Medium,Dreadlocks,Medium Brown,Not of Hispanic Origin,,0,MA,,1
,53662734297,FC24000097,00:00.0,Male,Unknown,29,NULL,NULL,NULL,Unknown,,0,PA,,0
,53679025889,FC24000117,37:00.0,Male,Black,42,Thin,Dreadlocks,Medium Brown,Not of Hispanic Origin,,0,MA,,0
,53679029130,FC24000117,37:00.0,Male,Black,40,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,53679906560,FC24000120,01:00.0,Male,Black,25,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,,1
,53679908559,FC24000120,01:00.0,Male,Black,24,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,"ID - Had a License, now has ID",1
,53679915804,FC24000120,01:00.0,Male,Black,22,NULL,NULL,NULL,Not of Hispanic Origin,,0,NULL,,1
,53683472691,FC24000123,04:00.0,Male,NULL,20,Thin,Curly,Light Brown,Hispanic Origin,,0,MA,,1
,53662254143,FC24000095,30:00.0,Male,Black,18,NULL,NULL,NULL,Hispanic Origin,,0,NULL,,0
,53662295990,FC24000096,31:00.0,Male,White,26,Thin,NULL,NULL,Hispanic Origin,,0,MA,,0
,53669269007,FC24000100,22:00.0,Male,Black,29,Medium,NULL,NULL,Hispanic Origin,,0,MA,,0
,53669271951,FC24000100,22:00.0,Male,NULL,21,NULL,NULL,NULL,NULL,,0,NULL,,0
,53669473115,FC24000101,40:00.0,Male,Black,29,Thin,Short,Medium Brown,Not of Hispanic Origin,,0,MA,"ID - Had a License, now has ID",1
,53670291142,FC24000102,35:00.0,Male,White,22,NULL,NULL,NULL,Hispanic Origin,,0,OTH,ID Only - Never had Personal Driver License,1
,53670289302,FC24000102,35:00.0,Male,White,19,NULL,NULL,NULL,Hispanic Origin,,0,OTH,None,1
,53670291099,FC24000102,35:00.0,Male,Unknown,21,NULL,NULL,NULL,Unknown,,0,MA,Class D,1
,53676393983,FC24000109,34:00.0,Male,Black,36,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,53678293915,FC24000113,53:00.0,Male,Black,NULL,NULL,NULL,NULL,Unknown,,0,NULL,,0
,53678774689,FC24000114,00:00.0,Male,Black,25,Medium,Corn Rows,Medium Brown,Hispanic Origin,,0,MA,Class D,1
,53679001734,FC24000116,13:00.0,Male,White,28,NULL,NULL,NULL,Unknown,,0,NULL,,1
,53679001734,FC24000116,13:00.0,Male,White,28,NULL,NULL,NULL,Unknown,,0,NULL,,NULL
,53679005386,FC24000116,13:00.0,Male,White,35,Stocky,NULL,NULL,Not of Hispanic Origin,,0,MA,,1
,53679006430,FC24000116,13:00.0,Male,White,33,Heavy,Short,Light,Not of Hispanic Origin,,0,MA,Class D,1
,53675168736,FC24000106,35:00.0,Male,White,29,NULL,NULL,NULL,Hispanic Origin,,0,MA,Class D,0
,53675169655,FC24000106,35:00.0,Male,Black,27,Medium,NULL,Light Brown,Hispanic Origin,,0,MA,Class D,1
,53675777844,FC24000108,00:00.0,Male,Other,19,NULL,NULL,NULL,Hispanic Origin,,0,NULL,,0
,53675781011,FC24000108,00:00.0,Male,Black,20,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,53676784441,FC24000112,45:00.0,Male,White,29,Thin,NULL,NULL,Hispanic Origin,,0,MA,Other: Class M,0
,53676786092,FC24000112,45:00.0,Male,Black,26,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,53676788674,FC24000112,45:00.0,Male,Black,46,Medium,Bald or Balding,Dark Brown,Not of Hispanic Origin,,0,MA,,0
,53676820222,FC24000112,45:00.0,Male,White,25,Heavy,Short,Light Brown,Not of Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,0
,53678888986,FC24000115,56:00.0,Male,White,60,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,53680092443,FC24000121,22:00.0,Male,White,31,Medium,NULL,NULL,Hispanic Origin,,0,MA,,1
,53680101785,FC24000121,22:00.0,Male,NULL,21,NULL,NULL,NULL,Hispanic Origin,,0,MA,Class D,1
,53687555031,FC24000130,35:00.0,Male,Black,33,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,"ID - Had a License, now has ID",1
,53688753655,FC24000135,45:00.0,Male,Black,31,Medium,Short,Medium Brown,Hispanic Origin,,0,MA,Class D,1
,53688932201,FC24000135,45:00.0,Male,Black,29,Medium,NULL,NULL,Hispanic Origin,,0,MA,Class D,1
,53683473436,FC24000123,04:00.0,Male,Black,22,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,,1
,53687769347,FC24000132,45:00.0,Male,Black,41,Thin,Short,Dark Brown,Not of Hispanic Origin,,0,MA,CDL Class B,0
,53688694474,FC24000137,08:00.0,Male,Black,57,Medium,NULL,Medium,Not of Hispanic Origin,,0,MA,,1
,53690226383,FC24000140,37:00.0,Female,Black,30,Medium,Curly,Medium,Not of Hispanic Origin,,0,MA,Class D,0
,53690227781,FC24000140,37:00.0,Female,Black,33,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,53706699615,FC24000144,36:00.0,Male,Black,21,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,53706702839,FC24000144,36:00.0,Female,White,54,NULL,NULL,NULL,Unknown,,0,MA,ID Only - Never had Personal Driver License,0
,53706709887,FC24000144,36:00.0,Female,Black,18,NULL,NULL,NULL,Not of Hispanic Origin,,0,NULL,,0
,53710958127,FC24000146,30:00.0,Male,Black,26,Thin,Dreadlocks,Dark Brown,NULL,,0,MA,,0
,53712424427,FC24000152,00:00.0,Male,Black,26,Thin,Dreadlocks,Dark,Not of Hispanic Origin,,0,MA,,0
,53713194762,FC24000156,33:00.0,Female,White,38,Medium,NULL,NULL,Hispanic Origin,,0,MA,,0
,53713198581,FC24000156,33:00.0,Male,White,32,NULL,NULL,NULL,NULL,,0,NULL,,0
,53733182964,FC24000167,35:00.0,Male,White,44,Medium,Short,Light,Not of Hispanic Origin,,0,MA,,0
,53734571119,FC24000172,13:00.0,Male,Black,19,NULL,NULL,NULL,Unknown,,0,MA,Class D,1
,53734573864,FC24000172,13:00.0,Female,Unknown,20,NULL,NULL,NULL,Unknown,,0,NULL,,1
,53685787351,FC24000125,54:00.0,Male,Black,55,Medium,Bald or Balding,NULL,Not of Hispanic Origin,,0,MA,,1
,53685790463,FC24000125,54:00.0,Male,Black,37,Thin,NULL,Medium Brown,Unknown,,0,MA,Class D,1
,53686893644,FC24000127,34:00.0,Male,Black,20,Thin,NULL,Light Brown,Unknown,,0,MA,Class D,1
,53687182608,FC24000128,00:00.0,Male,White,18,Medium,Curly,NULL,Not of Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,1
,53687201749,FC24000129,30:00.0,Male,Black,46,Medium,Bald or Balding,Dark Brown,Not of Hispanic Origin,,0,MA,,0
,53688212428,FC24000134,12:00.0,Male,White,33,Thin,Unkempt,Light,Not of Hispanic Origin,,0,MA,,0
,53695836477,FC24000141,00:00.0,Male,Black,37,Heavy,NULL,NULL,Hispanic Origin,,0,MA,Class D,NULL
,53696582184,FC24000141,00:00.0,Male,NULL,NULL,NULL,NULL,NULL,Hispanic Origin,,0,NULL,,0
,53712600636,FC24000154,40:00.0,Male,Black,16,Thin,NULL,Light Brown,Hispanic Origin,,0,MA,,0
,53714116656,FC24000158,55:00.0,Female,Unknown,34,NULL,NULL,NULL,Unknown,,0,NULL,,1
,53725734411,FC24000159,50:00.0,Male,White,49,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,53731610018,FC24000160,00:00.0,Male,Black,38,Medium,NULL,NULL,Hispanic Origin,,0,MA,,0
,53732591003,FC24000163,45:00.0,Female,White,42,Thin,Short,Medium,Not of Hispanic Origin,,0,MA,,0
,53732592652,FC24000163,45:00.0,Female,White,33,NULL,NULL,NULL,NULL,,0,NULL,,0
,53733335885,FC24000169,25:00.0,Male,Black,18,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,1
,53688632311,FC24000136,08:00.0,Male,Black,57,Medium,NULL,Medium,Not of Hispanic Origin,,0,MA,,1
,53700452203,FC24000142,40:00.0,Male,Black,43,NULL,NULL,NULL,Unknown,,0,MA,Class D,0
,53700452203,FC24000142,40:00.0,Male,Black,43,NULL,NULL,NULL,Unknown,,0,MA,Class D,NULL
,53702017195,FC24000143,00:00.0,Male,Black,22,Thin,Curly,Medium,NULL,,0,MA,,1
,53702058837,FC24000143,00:00.0,Male,Black,23,NULL,NULL,NULL,Unknown,,0,MA,Class D,NULL
,53702060788,FC24000143,00:00.0,Male,Black,25,Thin,Short,Dark,Unknown,,0,MA,,NULL
,53702063582,FC24000143,00:00.0,Male,Black,16,Thin,Braided,Medium,Not of Hispanic Origin,,0,MA,,NULL
,53710597243,FC24000145,20:00.0,Male,Unknown,32,NULL,NULL,NULL,NULL,,0,MA,ID Only - Never had Personal Driver License,1
,53710665757,FC24000145,20:00.0,Female,White,32,NULL,NULL,NULL,Hispanic Origin,,0,MA,Class D,NULL
,53711245947,FC24000147,30:00.0,Male,Black,15,NULL,NULL,NULL,Not of Hispanic Origin,,0,NULL,,1
,53711750220,FC24000150,00:00.0,Male,NULL,24,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,53713503178,FC24000157,00:00.0,Female,White,24,NULL,NULL,NULL,Hispanic Origin,,0,MA,,0
,53733130966,FC24000165,20:00.0,Male,White,25,NULL,NULL,NULL,Hispanic Origin,,0,MA,,1
,53733161430,FC24000166,00:00.0,Male,Black,32,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,,1
,53733161571,FC24000166,00:00.0,Male,Black,43,Medium,Short,Dark Brown,NULL,,0,MA,Class D,1
,53733346396,FC24000169,25:00.0,Male,Black,18,NULL,NULL,NULL,Hispanic Origin,,0,MA,Class D,1
,53813916392,FC24000169,25:00.0,Male,Black,19,Thin,Short,Medium,Not of Hispanic Origin,,0,MA,,1
,53752355825,FC24000174,55:00.0,Male,White,21,NULL,NULL,NULL,Hispanic Origin,,0,MA,,0
,53754813002,FC24000182,00:00.0,Male,Black,33,Heavy,Short,Dark,Not of Hispanic Origin,,0,MA,Class D,0
,53754815418,FC24000182,00:00.0,Male,Black,40,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,53754953853,FC24000184,00:00.0,Male,NULL,20,NULL,NULL,NULL,NULL,,0,NULL,,1
,53754957633,FC24000184,00:00.0,Male,NULL,19,NULL,NULL,NULL,NULL,,0,NULL,,1
,53754962935,FC24000184,00:00.0,Male,NULL,19,NULL,NULL,NULL,NULL,,0,NULL,,1
,53754974175,FC24000184,00:00.0,Male,NULL,19,NULL,NULL,NULL,NULL,,0,NULL,,1
,53755545176,FC24000185,24:00.0,Male,Black,34,Thin,Bald or Balding,Dark,Not of Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,1
,53755546051,FC24000185,24:00.0,Female,White,25,Medium,Unkempt,Light,Hispanic Origin,,0,MA,,1
,53758196147,FC24000189,02:00.0,Male,White,21,NULL,NULL,NULL,Unknown,,0,NY,Class D,0
,53774127627,FC24000210,54:00.0,Male,White,40,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,53774189220,FC24000210,54:00.0,Female,White,35,NULL,NULL,NULL,NULL,,0,NULL,,0
,53789563376,FC24000216,30:00.0,Male,Other,19,NULL,NULL,NULL,Hispanic Origin,,0,NULL,,0
,53789564880,FC24000216,30:00.0,Male,Black,14,NULL,NULL,NULL,NULL,,0,NULL,,0
,53734576623,FC24000172,13:00.0,Female,Black,22,Thin,Curly,Medium,NULL,,0,MA,,1
,53734583363,FC24000172,13:00.0,Male,Black,23,NULL,NULL,NULL,Unknown,,0,NULL,,1
,53751310904,FC24000177,46:00.0,Male,White,34,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,53751632257,FC24000179,26:00.0,Male,White,41,Medium,Curly,OTHER,Not of Hispanic Origin,,0,MA,,1
,53771320014,FC24000196,24:00.0,Male,White,41,Medium,Wavy,Light,Not of Hispanic Origin,,0,MA,,0
,53772040685,FC24000200,15:00.0,Female,Black,28,NULL,NULL,NULL,NULL,,0,MA,Class D,0
,53772044385,FC24000200,15:00.0,Male,Black,29,Medium,Dreadlocks,Medium,Not of Hispanic Origin,,0,MA,,0
,53772515067,FC24000202,30:00.0,Female,Black,32,Heavy,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,53773295172,FC24000206,56:00.0,Male,Black,27,Medium,Braided,Dark,Not of Hispanic Origin,,0,MA,Class D,0
,53773295555,FC24000206,56:00.0,Female,Black,25,NULL,NULL,NULL,NULL,,0,MA,Class D,0
,53774754928,FC24000211,30:00.0,Male,Black,41,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,1
,53774768760,FC24000211,30:00.0,Male,NULL,NULL,NULL,NULL,NULL,NULL,,0,NULL,,1
,53786619196,FC24000214,31:00.0,Male,Black,32,Medium,Short,Medium Brown,Not of Hispanic Origin,,0,MA,Class D,0
,53791610608,FC24000221,00:00.0,Male,Black,21,Thin,Short,Dark Brown,Unknown,,0,MA,Class D,0
,53791619027,FC24000221,00:00.0,Male,Black,19,Thin,Corn Rows,Dark Brown,NULL,,0,MA,,0
,53733162098,FC24000166,00:00.0,Male,Black,34,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,1
,53733162353,FC24000166,00:00.0,Male,Black,36,Medium,Dreadlocks,Dark,Not of Hispanic Origin,,0,MA,Class D,1
,53792160832,FC24000166,00:00.0,Male,Black,40,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,1
,53733370360,FC24000170,50:00.0,Male,Unknown,27,NULL,NULL,NULL,Hispanic Origin,,0,NULL,,0
,53734437407,FC24000171,30:00.0,Male,White,25,Thin,Curly,Light Brown,Unknown,,0,MA,"ID - Had a License, now has ID",0
,53734440783,FC24000171,30:00.0,Female,White,37,NULL,NULL,NULL,Not of Hispanic Origin,,0,NULL,,0
,53748190832,FC24000175,55:00.0,Male,Unknown,51,NULL,NULL,NULL,NULL,,0,NULL,,0
,53748330331,FC24000175,55:00.0,Female,Unknown,28,NULL,NULL,NULL,NULL,,0,NULL,,NULL
,53751497143,FC24000178,50:00.0,Female,Black,NULL,NULL,NULL,NULL,NULL,,0,NULL,,0
,53752013472,FC24000180,10:00.0,Male,Black,32,Medium,NULL,Medium Brown,Not of Hispanic Origin,,0,MA,,1
,53752424419,FC24000181,00:00.0,Male,Black,26,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,53752430876,FC24000181,00:00.0,Male,Black,26,Thin,Curly,Light Brown,Hispanic Origin,,0,MA,Other: suspended,0
,53754880915,FC24000183,46:00.0,Male,White,34,NULL,NULL,NULL,Not of Hispanic Origin,,0,NH,Class D,1
,53768018739,FC24000190,17:00.0,Male,White,25,Thin,Curly,Light Brown,Unknown,,0,MA,"ID - Had a License, now has ID",1
,53771263729,FC24000194,00:00.0,Male,Unknown,NULL,NULL,NULL,NULL,Unknown,,0,NULL,,NULL
,53789566701,FC24000216,30:00.0,Male,Black,20,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,53789569236,FC24000216,30:00.0,Female,Black,17,Thin,NULL,Medium Brown,NULL,,0,MA,,0
,53791627248,FC24000222,20:00.0,Male,White,60,NULL,NULL,NULL,NULL,,0,NY,,0
,53806084030,FC24000230,54:00.0,Male,Black,32,Stocky,Short,Medium Brown,Hispanic Origin,,0,MA,Class D,0
,53806128012,FC24000231,43:00.0,Male,Black,25,Thin,Braided,Medium Brown,Not of Hispanic Origin,,0,MA,Class D,0
,53813331189,FC24000234,00:00.0,Male,White,46,Medium,NULL,NULL,Hispanic Origin,,0,MA,Class D,0
,53813342042,FC24000234,00:00.0,Male,Black,43,Medium,Short,Medium Brown,Not of Hispanic Origin,,0,MA,,0
,53813818127,FC24000236,43:00.0,Male,Black,16,Medium,Short,Medium,NULL,,0,MA,,1
,53813824636,FC24000236,43:00.0,Male,Black,13,NULL,NULL,NULL,Not of Hispanic Origin,,0,NULL,,1
,53814011466,FC24000236,43:00.0,Female,Black,43,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,,NULL
,53813979154,FC24000238,43:00.0,Male,White,31,Medium,Braided,Dark,Not of Hispanic Origin,,0,MA,Class D,0
,53815349193,FC24000239,29:00.0,Male,Black,22,Muscular,Braided,Medium,Not of Hispanic Origin,,0,MA,Class D,0
,53815349943,FC24000239,29:00.0,Male,Black,39,Thin,Dreadlocks,NULL,Not of Hispanic Origin,,0,MA,Class D,NULL
,53816128602,FC24000240,18:00.0,Male,Black,33,Thin,Braided,Dark Brown,Not of Hispanic Origin,,0,MA,Class D,0
,53793481742,FC24000224,33:00.0,Male,Black,31,Thin,Braided,Dark,NULL,,0,MA,,1
,53801502930,FC24000226,53:00.0,Female,White,34,Unknown,Other,Pale,Hispanic Origin,,0,MA,,0
,53801502930,FC24000226,53:00.0,Female,White,34,Unknown,Other,Pale,Hispanic Origin,,0,MA,,NULL
,53812287173,FC24000233,00:00.0,Male,Black,25,Stocky,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,53812289286,FC24000233,00:00.0,Male,Black,27,Stocky,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,53812312716,FC24000233,00:00.0,Male,Black,28,Medium,Dreadlocks,Medium Brown,Not of Hispanic Origin,,0,MA,Class D,0
,53828108095,FC24000251,29:00.0,Male,Black,36,Muscular,NULL,NULL,Hispanic Origin,,0,MA,,1
,53831100376,FC24000255,45:00.0,Male,Black,26,Thin,Short,Dark,Not of Hispanic Origin,,0,MA,,0
,53831101142,FC24000255,45:00.0,Male,Black,32,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,None,0
,53831105718,FC24000255,45:00.0,Female,Black,24,Thin,Wavy,Medium Brown,Unknown,,0,MA,,0
,53831106531,FC24000255,45:00.0,Male,Black,53,Medium,Short,Dark,Unknown,,0,MA,,0
,53831117474,FC24000255,45:00.0,Male,Black,28,Thin,Dreadlocks,Medium,Not of Hispanic Origin,,0,MA,,0
,53831583503,FC24000257,30:00.0,Male,Black,27,Medium,Short,Medium Brown,Not of Hispanic Origin,,0,MA,Personal Driver License,0
,53831586246,FC24000257,30:00.0,Male,Black,28,Medium,Corn Rows,Medium Brown,Not of Hispanic Origin,,0,MA,Class D,0
,53771271952,FC24000194,00:00.0,Male,White,21,NULL,NULL,NULL,Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,1
,53771277235,FC24000194,00:00.0,Male,Black,24,NULL,NULL,NULL,Hispanic Origin,,0,MA,,1
,53771281011,FC24000194,00:00.0,Female,White,19,NULL,NULL,NULL,Unknown,,0,MA,ID Only - Never had Personal Driver License,0
,53771353940,FC24000194,00:00.0,Male,White,39,Medium,Bald or Balding,Light,Not of Hispanic Origin,,0,MA,,0
,53771290973,FC24000195,00:00.0,Male,Black,35,Medium,Short,Medium Brown,Not of Hispanic Origin,,0,MA,Class D,0
,53771470259,FC24000198,15:00.0,Male,Black,31,Medium,Short,Medium Brown,Not of Hispanic Origin,,0,MA,Class D,0
,53772624966,FC24000204,51:00.0,Male,Black,31,Thin,Short,Dark Brown,Not of Hispanic Origin,,0,MA,"ID - Had a License, now has ID",1
,53772626022,FC24000204,51:00.0,Female,White,44,NULL,NULL,NULL,Unknown,,0,NULL,,NULL
,53772627418,FC24000204,51:00.0,Male,Black,45,Medium,NULL,NULL,Hispanic Origin,,0,MA,,NULL
,53773375181,FC24000207,00:00.0,Male,Black,23,Medium,Dreadlocks,Light Brown,Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,0
,53773382495,FC24000207,00:00.0,Male,White,17,NULL,NULL,NULL,Hispanic Origin,,0,NULL,,0
,53773385438,FC24000207,00:00.0,Male,White,23,NULL,NULL,NULL,Unknown,,0,MA,Class D,0
,53774857283,FC24000212,00:00.0,Male,Black,27,Medium,Braided,Medium Brown,Unknown,,0,MA,Class D,1
,53774863518,FC24000212,00:00.0,Male,Black,25,Heavy,NULL,NULL,Hispanic Origin,,0,MA,,1
